id,modality,inferred_relationship,resolution,true_relationship,metadata_correct,obj_1_method,obj_1_candidate_count,obj_1_meta_row,obj_1_uuid,obj_1_image_id,obj_1_doi,obj_2_method,obj_2_candidate_count,obj_2_meta_row,obj_2_uuid,obj_2_image_id,obj_2_doi
5402,text-image,related_papers,unique,related_papers,True,caption_exact,1,87263,10.3847.2041-8213.adf72b_apjladf72bf2_95214,apjladf72bf2,10.3847/2041-8213/adf72b,image_raw_exact,1,982,10.3847.1538-4357.ac9cd5_apjac9cd5f9_1033,apjac9cd5f9,10.3847/1538-4357/ac9cd5
5403,text-image,related_papers,unique,related_papers,True,caption_exact,1,982,10.3847.1538-4357.ac9cd5_apjac9cd5f9_1033,apjac9cd5f9,10.3847/1538-4357/ac9cd5,image_raw_exact,1,87263,10.3847.2041-8213.adf72b_apjladf72bf2_95214,apjladf72bf2,10.3847/2041-8213/adf72b
5404,text-image,related_papers,unique,related_papers,True,caption_exact,1,63307,10.3847.PSJ.ad72ee_psjad72eef1_69746,psjad72eef1,10.3847/psj/ad72ee,image_raw_exact,1,42551,10.3847.PSJ.acef15_psjacef15f1_46795,psjacef15f1,10.3847/psj/acef15
5405,text-image,related_papers,unique,related_papers,True,caption_exact,1,42551,10.3847.PSJ.acef15_psjacef15f1_46795,psjacef15f1,10.3847/psj/acef15,image_raw_exact,1,63307,10.3847.PSJ.ad72ee_psjad72eef1_69746,psjad72eef1,10.3847/psj/ad72ee
5406,text-image,related_papers,unique,related_papers,True,caption_exact,1,48415,10.3847.1538-4357.ad78d1_apjad78d1f2_53148,apjad78d1f2,10.3847/1538-4357/ad78d1,image_raw_exact,1,88389,10.3847.2041-8213.adec6e_apjladec6ef8_96407,apjladec6ef8,10.3847/2041-8213/adec6e
5407,text-image,unmatched,ambiguous_disagreement,related_papers,,caption_exact_ambiguous,4,,,,,image_raw_exact,1,48415,10.3847.1538-4357.ad78d1_apjad78d1f2_53148,apjad78d1f2,10.3847/1538-4357/ad78d1
5408,text-image,related_papers,unique,related_papers,True,caption_exact,1,90368,10.3847.2041-8213.adb751_apjladb751f5_98517,apjladb751f5,10.3847/2041-8213/adb751,image_raw_exact,1,30785,10.3847.1538-3881.ace688_ajace688f2_33396,ajace688f2,10.3847/1538-3881/ace688
5409,text-image,related_papers,unique,related_papers,True,caption_exact,1,30785,10.3847.1538-3881.ace688_ajace688f2_33396,ajace688f2,10.3847/1538-3881/ace688,image_raw_exact,1,90368,10.3847.2041-8213.adb751_apjladb751f5_98517,apjladb751f5,10.3847/2041-8213/adb751
5410,text-image,related_papers,unique,related_papers,True,caption_exact,1,62315,10.3847.2041-8213.ad28b7_apjlad28b7f2_68665,apjlad28b7f2,10.3847/2041-8213/ad28b7,image_raw_exact,1,44582,10.3847.1538-4357.ad8a64_apjad8a64f1_48966,apjad8a64f1,10.3847/1538-4357/ad8a64
5411,text-image,related_papers,unique,related_papers,True,caption_exact,1,44582,10.3847.1538-4357.ad8a64_apjad8a64f1_48966,apjad8a64f1,10.3847/1538-4357/ad8a64,image_raw_exact,1,62315,10.3847.2041-8213.ad28b7_apjlad28b7f2_68665,apjlad28b7f2,10.3847/2041-8213/ad28b7
5412,text-image,related_papers,unique,related_papers,True,caption_exact,1,40348,10.3847.2041-8213.acab01_apjlacab01f11_44348,apjlacab01f11,10.3847/2041-8213/acab01,image_raw_exact,1,6626,10.3847.1538-4357.ac887d_apjac887df5_7147,apjac887df5,10.3847/1538-4357/ac887d
5413,text-image,related_papers,unique,related_papers,True,caption_exact,1,6626,10.3847.1538-4357.ac887d_apjac887df5_7147,apjac887df5,10.3847/1538-4357/ac887d,image_raw_exact,1,40348,10.3847.2041-8213.acab01_apjlacab01f11_44348,apjlacab01f11,10.3847/2041-8213/acab01
5414,text-image,related_papers,unique,related_papers,True,caption_exact,1,71837,10.3847.1538-4357.adff55_apjadff55f15_78806,apjadff55f15,10.3847/1538-4357/adff55,image_raw_exact,1,46314,10.3847.1538-4357.ad7500_apjad7500f18_50849,apjad7500f18,10.3847/1538-4357/ad7500
5415,text-image,unmatched,ambiguous_disagreement,related_papers,,caption_exact_ambiguous,4,,,,,image_raw_exact,1,71837,10.3847.1538-4357.adff55_apjadff55f15_78806,apjadff55f15,10.3847/1538-4357/adff55
5416,text-image,related_papers,unique,related_papers,True,caption_exact,1,47266,10.3847.1538-4357.ad834a_apjad834af5_51846,apjad834af5,10.3847/1538-4357/ad834a,image_raw_exact,1,45655,10.3847.1538-4357.ad8882_apjad8882f12_50114,apjad8882f12,10.3847/1538-4357/ad8882
5417,text-image,related_papers,unique,related_papers,True,caption_exact,1,45655,10.3847.1538-4357.ad8882_apjad8882f12_50114,apjad8882f12,10.3847/1538-4357/ad8882,image_raw_exact,1,47266,10.3847.1538-4357.ad834a_apjad834af5_51846,apjad834af5,10.3847/1538-4357/ad834a
5418,text-image,related_papers,unique,related_papers,True,caption_exact,1,56852,10.3847.1538-4365.ad5bde_apjsad5bdef7_62589,apjsad5bdef7,10.3847/1538-4365/ad5bde,image_raw_exact,1,36269,10.3847.1538-4365.acafeb_apjsacafebf4_39656,apjsacafebf4,10.3847/1538-4365/acafeb
5419,text-image,related_papers,unique,related_papers,True,caption_exact,1,36269,10.3847.1538-4365.acafeb_apjsacafebf4_39656,apjsacafebf4,10.3847/1538-4365/acafeb,image_raw_exact,1,56852,10.3847.1538-4365.ad5bde_apjsad5bdef7_62589,apjsad5bdef7,10.3847/1538-4365/ad5bde
5420,text-image,related_papers,unique,related_papers,True,caption_exact,1,63321,10.3847.PSJ.ad66b9_psjad66b9f3_69760,psjad66b9f3,10.3847/psj/ad66b9,image_raw_exact,1,20175,10.3847.PSJ.ac7217_psjac7217f6_21601,psjac7217f6,10.3847/psj/ac7217
5421,text-image,related_papers,unique,related_papers,True,caption_exact,1,20175,10.3847.PSJ.ac7217_psjac7217f6_21601,psjac7217f6,10.3847/psj/ac7217,image_raw_exact,1,63321,10.3847.PSJ.ad66b9_psjad66b9f3_69760,psjad66b9f3,10.3847/psj/ad66b9
5422,text-image,related_papers,unique,related_papers,True,caption_exact,1,60439,10.3847.2041-8213.ad74ec_apjlad74ecf1_66484,apjlad74ecf1,10.3847/2041-8213/ad74ec,image_raw_exact,1,62125,10.3847.2041-8213.ad3640_apjlad3640f5_68444,apjlad3640f5,10.3847/2041-8213/ad3640
5423,text-image,related_papers,unique,related_papers,True,caption_exact,1,62125,10.3847.2041-8213.ad3640_apjlad3640f5_68444,apjlad3640f5,10.3847/2041-8213/ad3640,image_raw_exact,1,60439,10.3847.2041-8213.ad74ec_apjlad74ecf1_66484,apjlad74ecf1,10.3847/2041-8213/ad74ec
5424,text-image,related_papers,unique,related_papers,True,caption_exact,1,45992,10.3847.1538-4357.ad86bd_apjad86bdf5_50490,apjad86bdf5,10.3847/1538-4357/ad86bd,image_raw_exact,1,32287,10.3847.1538-3881.acbf32_ajacbf32f4_35135,ajacbf32f4,10.3847/1538-3881/acbf32
5425,text-image,related_papers,unique,related_papers,True,caption_exact,1,32287,10.3847.1538-3881.acbf32_ajacbf32f4_35135,ajacbf32f4,10.3847/1538-3881/acbf32,image_raw_exact,1,45992,10.3847.1538-4357.ad86bd_apjad86bdf5_50490,apjad86bdf5,10.3847/1538-4357/ad86bd
5426,text-image,related_papers,unique,related_papers,True,caption_exact,1,79428,10.3847.1538-3881.ad890d_ajad890df9_86778,ajad890df9,10.3847/1538-3881/ad890d,image_raw_exact,1,55442,10.3847.1538-3881.ad08c8_ajad08c8f5_61086,ajad08c8f5,10.3847/1538-3881/ad08c8
5427,text-image,related_papers,unique,related_papers,True,caption_exact,1,55442,10.3847.1538-3881.ad08c8_ajad08c8f5_61086,ajad08c8f5,10.3847/1538-3881/ad08c8,image_raw_exact,1,79428,10.3847.1538-3881.ad890d_ajad890df9_86778,ajad890df9,10.3847/1538-3881/ad890d
5428,text-image,related_papers,unique,related_papers,True,caption_exact,1,89188,10.3847.2041-8213.add1dd_apjladd1ddf3_97239,apjladd1ddf3,10.3847/2041-8213/add1dd,image_raw_exact,1,18486,10.3847.2041-8213.ac4246_apjlac4246f4_19867,apjlac4246f4,10.3847/2041-8213/ac4246
5429,text-image,related_papers,unique,related_papers,True,caption_exact,1,18486,10.3847.2041-8213.ac4246_apjlac4246f4_19867,apjlac4246f4,10.3847/2041-8213/ac4246,image_raw_exact,1,89188,10.3847.2041-8213.add1dd_apjladd1ddf3_97239,apjladd1ddf3,10.3847/2041-8213/add1dd
5430,text-image,related_papers,unique,related_papers,True,caption_exact,1,25977,10.3847.1538-4357.aceb67_apjaceb67f6_27999,apjaceb67f6,10.3847/1538-4357/aceb67,image_raw_exact,1,24793,10.3847.1538-4357.acef21_apjacef21f7_26679,apjacef21f7,10.3847/1538-4357/acef21
5431,text-image,related_papers,unique,related_papers,True,caption_exact,1,24793,10.3847.1538-4357.acef21_apjacef21f7_26679,apjacef21f7,10.3847/1538-4357/acef21,image_raw_exact,1,25977,10.3847.1538-4357.aceb67_apjaceb67f6_27999,apjaceb67f6,10.3847/1538-4357/aceb67
5432,text-image,related_papers,unique,related_papers,True,caption_exact,1,6158,10.3847.1538-4357.ac898a_apjac898af22_6661,apjac898af22,10.3847/1538-4357/ac898a,image_raw_exact,1,43604,10.3847.1538-4357.ad86c0_apjad86c0f17_47907,apjad86c0f17,10.3847/1538-4357/ad86c0
5433,text-image,related_papers,unique,related_papers,True,caption_exact,1,43604,10.3847.1538-4357.ad86c0_apjad86c0f17_47907,apjad86c0f17,10.3847/1538-4357/ad86c0,image_raw_exact,1,6158,10.3847.1538-4357.ac898a_apjac898af22_6661,apjac898af22,10.3847/1538-4357/ac898a
5434,text-image,related_papers,unique,related_papers,True,caption_exact,1,22299,10.3847.1538-4357.ace341_apjace341f1_23906,apjace341f1,10.3847/1538-4357/ace341,image_raw_exact,1,74482,10.3847.1538-3881.ade9ba_ajade9baf16_81633,ajade9baf16,10.3847/1538-3881/ade9ba
5435,text-image,related_papers,unique,related_papers,True,caption_exact,1,74482,10.3847.1538-3881.ade9ba_ajade9baf16_81633,ajade9baf16,10.3847/1538-3881/ade9ba,image_raw_exact,1,22299,10.3847.1538-4357.ace341_apjace341f1_23906,apjace341f1,10.3847/1538-4357/ace341
5436,text-image,related_papers,unique,related_papers,True,caption_exact,1,20730,10.3847.PSJ.ac93f2_psjac93f2f13_22192,psjac93f2f13,10.3847/psj/ac93f2,image_raw_exact,1,63155,10.3847.PSJ.ad16e6_psjad16e6f1_69594,psjad16e6f1,10.3847/psj/ad16e6
5437,text-image,related_papers,unique,related_papers,True,caption_exact,1,63155,10.3847.PSJ.ad16e6_psjad16e6f1_69594,psjad16e6f1,10.3847/psj/ad16e6,image_raw_exact,1,20730,10.3847.PSJ.ac93f2_psjac93f2f13_22192,psjac93f2f13,10.3847/psj/ac93f2
5438,text-image,related_papers,unique,related_papers,True,caption_exact,1,18278,10.3847.2041-8213.ac5115_apjlac5115f1_19654,apjlac5115f1,10.3847/2041-8213/ac5115,image_raw_exact,1,22763,10.3847.1538-4357.ad0295_apjad0295f1_24388,apjad0295f1,10.3847/1538-4357/ad0295
5439,text-image,related_papers,unique,related_papers,True,caption_exact,1,22763,10.3847.1538-4357.ad0295_apjad0295f1_24388,apjad0295f1,10.3847/1538-4357/ad0295,image_raw_exact,1,18278,10.3847.2041-8213.ac5115_apjlac5115f1_19654,apjlac5115f1,10.3847/2041-8213/ac5115
5440,text-image,related_papers,unique,related_papers,True,caption_exact,1,89930,10.3847.2041-8213.adc260_apjladc260f4_98044,apjladc260f4,10.3847/2041-8213/adc260,image_raw_exact,1,88365,10.3847.2041-8213.adec83_apjladec83f1_96383,apjladec83f1,10.3847/2041-8213/adec83
5441,text-image,related_papers,unique,related_papers,True,caption_exact,1,88365,10.3847.2041-8213.adec83_apjladec83f1_96383,apjladec83f1,10.3847/2041-8213/adec83,image_raw_exact,1,89930,10.3847.2041-8213.adc260_apjladc260f4_98044,apjladc260f4,10.3847/2041-8213/adc260
5442,text-image,related_papers,unique,related_papers,True,caption_exact,1,61295,10.3847.2041-8213.ad5280_apjlad5280f4_67506,apjlad5280f4,10.3847/2041-8213/ad5280,image_raw_exact,1,4996,10.3847.1538-4357.ac8f2c_apjac8f2cf7_5391,apjac8f2cf7,10.3847/1538-4357/ac8f2c
5443,text-image,related_papers,unique,related_papers,True,caption_exact,1,4996,10.3847.1538-4357.ac8f2c_apjac8f2cf7_5391,apjac8f2cf7,10.3847/1538-4357/ac8f2c,image_raw_exact,1,61295,10.3847.2041-8213.ad5280_apjlad5280f4_67506,apjlad5280f4,10.3847/2041-8213/ad5280
5444,text-image,related_papers,unique,related_papers,True,caption_exact,1,85248,10.3847.1538-4365.ad8f31_apjsad8f31f9_93083,apjsad8f31f9,10.3847/1538-4365/ad8f31,image_raw_exact,1,61935,10.3847.2041-8213.ad41df_apjlad41dff3_68234,apjlad41dff3,10.3847/2041-8213/ad41df
5445,text-image,related_papers,unique,related_papers,True,caption_exact,1,61935,10.3847.2041-8213.ad41df_apjlad41dff3_68234,apjlad41dff3,10.3847/2041-8213/ad41df,image_raw_exact,1,85248,10.3847.1538-4365.ad8f31_apjsad8f31f9_93083,apjsad8f31f9,10.3847/1538-4365/ad8f31
5446,text-image,related_papers,unique,related_papers,True,caption_exact,1,66156,10.3847.1538-4357.ae169f_apjae169ff6_72964,apjae169ff6,10.3847/1538-4357/ae169f,image_raw_exact,1,82588,10.3847.1538-4365.adfbe2_apjsadfbe2f4_90158,apjsadfbe2f4,10.3847/1538-4365/adfbe2
5447,text-image,related_papers,unique,related_papers,True,caption_exact,1,82588,10.3847.1538-4365.adfbe2_apjsadfbe2f4_90158,apjsadfbe2f4,10.3847/1538-4365/adfbe2,image_raw_exact,1,66156,10.3847.1538-4357.ae169f_apjae169ff6_72964,apjae169ff6,10.3847/1538-4357/ae169f
5448,text-image,related_papers,unique,related_papers,True,caption_exact,1,88506,10.3847.2041-8213.adef0f_apjladef0ff4_96524,apjladef0ff4,10.3847/2041-8213/adef0f,image_raw_exact,1,49094,10.3847.1538-4357.ad779c_apjad779cf6_53992,apjad779cf6,10.3847/1538-4357/ad779c
5449,text-image,related_papers,unique,related_papers,True,caption_exact,1,49094,10.3847.1538-4357.ad779c_apjad779cf6_53992,apjad779cf6,10.3847/1538-4357/ad779c,image_raw_exact,1,88506,10.3847.2041-8213.adef0f_apjladef0ff4_96524,apjladef0ff4,10.3847/2041-8213/adef0f
5450,text-image,related_papers,unique,related_papers,True,caption_exact,1,62367,10.3847.2041-8213.ad27ca_apjlad27caf1_68720,apjlad27caf1,10.3847/2041-8213/ad27ca,image_raw_exact,1,60751,10.3847.2041-8213.ad6d6c_apjlad6d6cf1_66849,apjlad6d6cf1,10.3847/2041-8213/ad6d6c
5451,text-image,related_papers,unique,related_papers,True,caption_exact,1,60751,10.3847.2041-8213.ad6d6c_apjlad6d6cf1_66849,apjlad6d6cf1,10.3847/2041-8213/ad6d6c,image_raw_exact,1,62367,10.3847.2041-8213.ad27ca_apjlad27caf1_68720,apjlad27caf1,10.3847/2041-8213/ad27ca
5452,text-image,related_papers,unique,related_papers,True,caption_exact,1,86049,10.3847.2041-8213.ae21d8_apjlae21d8f5_93943,apjlae21d8f5,10.3847/2041-8213/ae21d8,image_raw_exact,1,17958,10.3847.2041-8213.ac6516_apjlac6516f4_19325,apjlac6516f4,10.3847/2041-8213/ac6516
5453,text-image,related_papers,unique,related_papers,True,caption_exact,1,17958,10.3847.2041-8213.ac6516_apjlac6516f4_19325,apjlac6516f4,10.3847/2041-8213/ac6516,image_raw_exact,1,86049,10.3847.2041-8213.ae21d8_apjlae21d8f5_93943,apjlae21d8f5,10.3847/2041-8213/ae21d8
5454,text-image,related_papers,unique,related_papers,True,caption_exact,1,37141,10.3847.1538-4365.ac9b28_apjsac9b28f2_40633,apjsac9b28f2,10.3847/1538-4365/ac9b28,image_raw_exact,1,58368,10.3847.1538-4365.ad2de3_apjsad2de3f16_64208,apjsad2de3f16,10.3847/1538-4365/ad2de3
5455,text-image,related_papers,unique,related_papers,True,caption_exact,1,58368,10.3847.1538-4365.ad2de3_apjsad2de3f16_64208,apjsad2de3f16,10.3847/1538-4365/ad2de3,image_raw_exact,1,37141,10.3847.1538-4365.ac9b28_apjsac9b28f2_40633,apjsac9b28f2,10.3847/1538-4365/ac9b28
5456,text-image,related_papers,unique,related_papers,True,caption_exact,1,76562,10.3847.1538-3881.ae11a5_ajae11a5f2_83778,ajae11a5f2,10.3847/1538-3881/ae11a5,image_raw_exact,1,31321,10.3847.1538-3881.acba0f_ajacba0ff17_34040,ajacba0ff17,10.3847/1538-3881/acba0f
5457,text-image,related_papers,unique,related_papers,True,caption_exact,1,31321,10.3847.1538-3881.acba0f_ajacba0ff17_34040,ajacba0ff17,10.3847/1538-3881/acba0f,image_raw_exact,1,76562,10.3847.1538-3881.ae11a5_ajae11a5f2_83778,ajae11a5f2,10.3847/1538-3881/ae11a5
5458,text-image,related_papers,unique,related_papers,True,caption_exact,1,79418,10.3847.1538-3881.ad93d8_ajad93d8f1_86768,ajad93d8f1,10.3847/1538-3881/ad93d8,image_raw_exact,1,11367,10.3847.1538-3881.ac66dc_ajac66dcf1_12283,ajac66dcf1,10.3847/1538-3881/ac66dc
5459,text-image,related_papers,unique,related_papers,True,caption_exact,1,11367,10.3847.1538-3881.ac66dc_ajac66dcf1_12283,ajac66dcf1,10.3847/1538-3881/ac66dc,image_raw_exact,1,79418,10.3847.1538-3881.ad93d8_ajad93d8f1_86768,ajad93d8f1,10.3847/1538-3881/ad93d8
5460,text-image,related_papers,unique,related_papers,True,caption_exact,1,36977,10.3847.1538-4365.ac9c67_apjsac9c67f6_40469,apjsac9c67f6,10.3847/1538-4365/ac9c67,image_raw_exact,1,14651,10.3847.1538-4365.ac50ac_apjsac50acf1_15852,apjsac50acf1,10.3847/1538-4365/ac50ac
5461,text-image,related_papers,unique,related_papers,True,caption_exact,1,14651,10.3847.1538-4365.ac50ac_apjsac50acf1_15852,apjsac50acf1,10.3847/1538-4365/ac50ac,image_raw_exact,1,36977,10.3847.1538-4365.ac9c67_apjsac9c67f6_40469,apjsac9c67f6,10.3847/1538-4365/ac9c67
5462,text-image,related_papers,unique,related_papers,True,caption_exact,1,40370,10.3847.2041-8213.aca53e_apjlaca53ef3_44374,apjlaca53ef3,10.3847/2041-8213/aca53e,image_raw_exact,1,57574,10.3847.1538-4365.ad4be5_apjsad4be5f5_63348,apjsad4be5f5,10.3847/1538-4365/ad4be5
5463,text-image,related_papers,unique,related_papers,True,caption_exact,1,57574,10.3847.1538-4365.ad4be5_apjsad4be5f5_63348,apjsad4be5f5,10.3847/1538-4365/ad4be5,image_raw_exact,1,40370,10.3847.2041-8213.aca53e_apjlaca53ef3_44374,apjlaca53ef3,10.3847/2041-8213/aca53e
5464,text-image,related_papers,candidate_consensus,related_papers,True,caption_exact_ambiguous,2,,,,,image_raw_exact,1,3866,10.3847.1538-4357.ac8b14_apjac8b14f2_4208,apjac8b14f2,10.3847/1538-4357/ac8b14
5465,text-image,related_papers,unique,related_papers,True,caption_exact,1,3866,10.3847.1538-4357.ac8b14_apjac8b14f2_4208,apjac8b14f2,10.3847/1538-4357/ac8b14,image_raw_exact,1,18390,10.3847.2041-8213.ac4e99_apjlac4e99f4a_19766,apjlac4e99f4a,10.3847/2041-8213/ac4e99
5466,text-image,related_papers,unique,related_papers,True,caption_exact,1,89416,10.3847.2041-8213.add0a7_apjladd0a7f5_97510,apjladd0a7f5,10.3847/2041-8213/add0a7,image_raw_exact,1,50504,10.3847.1538-4357.ad6c42_apjad6c42f1_55581,apjad6c42f1,10.3847/1538-4357/ad6c42
5467,text-image,related_papers,unique,related_papers,True,caption_exact,1,50504,10.3847.1538-4357.ad6c42_apjad6c42f1_55581,apjad6c42f1,10.3847/1538-4357/ad6c42,image_raw_exact,1,89416,10.3847.2041-8213.add0a7_apjladd0a7f5_97510,apjladd0a7f5,10.3847/2041-8213/add0a7
5468,text-image,related_papers,unique,related_papers,True,caption_exact,1,7898,10.3847.1538-3881.ac8f25_ajac8f25f3_8494,ajac8f25f3,10.3847/1538-3881/ac8f25,image_raw_exact,1,29446,10.3847.1538-3881.acdb70_ajacdb70f1_31859,ajacdb70f1,10.3847/1538-3881/acdb70
5469,text-image,related_papers,unique,related_papers,True,caption_exact,1,29446,10.3847.1538-3881.acdb70_ajacdb70f1_31859,ajacdb70f1,10.3847/1538-3881/acdb70,image_raw_exact,1,7898,10.3847.1538-3881.ac8f25_ajac8f25f3_8494,ajac8f25f3,10.3847/1538-3881/ac8f25
5470,text-image,related_papers,unique,related_papers,True,caption_exact,1,63634,10.3847.PSJ.ad8630_psjad8630f17_70090,psjad8630f17,10.3847/psj/ad8630,image_raw_exact,1,92959,10.3847.PSJ.ae1131_psjae1131f7_101289,psjae1131f7,10.3847/psj/ae1131
5471,text-image,related_papers,unique,related_papers,True,caption_exact,1,92959,10.3847.PSJ.ae1131_psjae1131f7_101289,psjae1131f7,10.3847/psj/ae1131,image_raw_exact,1,63634,10.3847.PSJ.ad8630_psjad8630f17_70090,psjad8630f17,10.3847/psj/ad8630
5472,text-image,related_papers,unique,related_papers,True,caption_exact,1,2741,10.3847.1538-4357.ac9bfe_apjac9bfef4_3000,apjac9bfef4,10.3847/1538-4357/ac9bfe,image_raw_exact,1,35609,10.3847.1538-4365.accd70_apjsaccd70f4_38866,apjsaccd70f4,10.3847/1538-4365/accd70
5473,text-image,related_papers,unique,related_papers,True,caption_exact,1,35609,10.3847.1538-4365.accd70_apjsaccd70f4_38866,apjsaccd70f4,10.3847/1538-4365/accd70,image_raw_exact,1,2741,10.3847.1538-4357.ac9bfe_apjac9bfef4_3000,apjac9bfef4,10.3847/1538-4357/ac9bfe
5474,text-image,related_papers,unique,related_papers,True,caption_exact,1,30237,10.3847.1538-3881.ad08bb_ajad08bbf16_32767,ajad08bbf16,10.3847/1538-3881/ad08bb,image_raw_exact,1,8279,10.3847.1538-3881.ac80bb_ajac80bbf5_8903,ajac80bbf5,10.3847/1538-3881/ac80bb
5475,text-image,related_papers,unique,related_papers,True,caption_exact,1,8279,10.3847.1538-3881.ac80bb_ajac80bbf5_8903,ajac80bbf5,10.3847/1538-3881/ac80bb,image_raw_exact,1,30237,10.3847.1538-3881.ad08bb_ajad08bbf16_32767,ajad08bbf16,10.3847/1538-3881/ad08bb
5476,text-image,related_papers,unique,related_papers,True,caption_exact,1,27960,10.3847.1538-4357.ace69a_apjace69af5_30231,apjace69af5,10.3847/1538-4357/ace69a,image_raw_exact,1,10198,10.3847.1538-3881.ac4e92_ajac4e92f7_11023,ajac4e92f7,10.3847/1538-3881/ac4e92
5477,text-image,related_papers,unique,related_papers,True,caption_exact,1,10198,10.3847.1538-3881.ac4e92_ajac4e92f7_11023,ajac4e92f7,10.3847/1538-3881/ac4e92,image_raw_exact,1,27960,10.3847.1538-4357.ace69a_apjace69af5_30231,apjace69af5,10.3847/1538-4357/ace69a
5478,text-image,related_papers,unique,related_papers,True,caption_exact,1,2038,10.3847.1538-4357.ac9903_apjac9903f8_2240,apjac9903f8,10.3847/1538-4357/ac9903,image_raw_exact,1,27339,10.3847.1538-4357.ace787_apjace787f6_29557,apjace787f6,10.3847/1538-4357/ace787
5479,text-image,related_papers,unique,related_papers,True,caption_exact,1,27339,10.3847.1538-4357.ace787_apjace787f6_29557,apjace787f6,10.3847/1538-4357/ace787,image_raw_exact,1,2038,10.3847.1538-4357.ac9903_apjac9903f8_2240,apjac9903f8,10.3847/1538-4357/ac9903
5480,text-image,related_papers,unique,related_papers,True,caption_exact,1,38262,10.3847.2041-8213.ace0c8_apjlace0c8f1_41908,apjlace0c8f1,10.3847/2041-8213/ace0c8,image_raw_exact,1,46878,10.3847.1538-4357.ad7de4_apjad7de4f5_51442,apjad7de4f5,10.3847/1538-4357/ad7de4
5481,text-image,related_papers,unique,related_papers,True,caption_exact,1,46878,10.3847.1538-4357.ad7de4_apjad7de4f5_51442,apjad7de4f5,10.3847/1538-4357/ad7de4,image_raw_exact,1,38262,10.3847.2041-8213.ace0c8_apjlace0c8f1_41908,apjlace0c8f1,10.3847/2041-8213/ace0c8
5482,text-image,related_papers,unique,related_papers,True,caption_exact,1,38866,10.3847.2041-8213.acdb5a_apjlacdb5af8_42576,apjlacdb5af8,10.3847/2041-8213/acdb5a,image_raw_exact,1,22856,10.3847.1538-4357.acfb81_apjacfb81f13_24481,apjacfb81f13,10.3847/1538-4357/acfb81
5483,text-image,related_papers,unique,related_papers,True,caption_exact,1,22856,10.3847.1538-4357.acfb81_apjacfb81f13_24481,apjacfb81f13,10.3847/1538-4357/acfb81,image_raw_exact,1,38866,10.3847.2041-8213.acdb5a_apjlacdb5af8_42576,apjlacdb5af8,10.3847/2041-8213/acdb5a
5484,text-image,related_papers,unique,related_papers,True,caption_exact,1,65563,10.3847.2515-5172.ad7bba_rnaasad7bbaf1_72349,rnaasad7bbaf1,10.3847/2515-5172/ad7bba,image_raw_exact,1,15738,10.3847.1538-4365.ac3e72_apjsac3e72f4_16951,apjsac3e72f4,10.3847/1538-4365/ac3e72
